"song_id","track_name","track_artist","track_popularity","track_album_name","release_day","release_month","release_year","playlist_name","playlist_genre","playlist_sub_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"3tvxoybfrkpxneeqovojju_3tvxoybfrkpxneeqovojju_3tvxoybfrkpxneeqovojju","radosc","tymek","61","radosc",6,9,"2019","trap strefa","rap","trap","0.632","0.696","5","-4.77","0","0.0557","0.36","1.75e-05","0.338","0.666","155.941","186923"
"0uu0e8qxr1heehuy0utab8_0uu0e8qxr1heehuy0utab8_0uu0e8qxr1heehuy0utab8","opowiesci z doliny smokow","bedoes","65","opowiesci z doliny smokow",28,10,"2019","trap strefa","rap","trap","0.548","0.579","10","-7.576","0","0.323","0.188","0","0.0857","0.284","113.563","197997"
"3nzga73cblw9dguyhowvfi_3nzga73cblw9dguyhowvfi_3nzga73cblw9dguyhowvfi","blablacar (feat. malik montana)","dmn","55","blablacar (feat. malik montana)",20,9,"2019","trap strefa","rap","trap","0.798","0.663","4","-8.736","0","0.261","0.215","3.51e-06","0.112","0.686","166.058","179277"
"3xtjwojqroffy98wjwzzep_3xtjwojqroffy98wjwzzep_3xtjwojqroffy98wjwzzep","moge dzis umierac","white 2115","61","moge dzis umierac",23,6,"2019","trap strefa","rap","trap","0.843","0.634","3","-7.726","1","0.0681","0.107","9.9e-06","0.12","0.604","127.933","170730"
"7dqry4tkik3nm1dldyq5nq_7dqry4tkik3nm1dldyq5nq_7dqry4tkik3nm1dldyq5nq","wowowo - remix","chillwagon","43","wowowo - remix",26,8,"2019","trap strefa","rap","trap","0.649","0.659","11","-7.916","0","0.162","0.14","0","0.119","0.147","144.075","155009"
"2rfineqivywfpo10rf28gi_2rfineqivywfpo10rf28gi_2rfineqivywfpo10rf28gi","vvsnike (prod. olek)","malik montana","55","vvsnike (prod. olek)",18,9,"2019","trap strefa","rap","trap","0.837","0.43","1","-11.284","1","0.322","0.623","0","0.1","0.721","80.984","151109"
"05jtnenu8jrsyaxmvetcyo_05jtnenu8jrsyaxmvetcyo_05jtnenu8jrsyaxmvetcyo","pamietnik ex","young igi","53","pamietnik ex",10,9,"2019","trap strefa","rap","trap","0.788","0.748","7","-5.231","0","0.0668","0.0639","0","0.0833","0.758","159.871","170353"
"1a7y5p1ie1kawhy2hv18me_1a7y5p1ie1kawhy2hv18me_1a7y5p1ie1kawhy2hv18me","ucieknij ze mna","zabson","52","ucieknij ze mna",10,9,"2019","trap strefa","rap","trap","0.708","0.7","7","-5.699","1","0.126","0.381","0","0.123","0.427","170.017","188483"
"4m2wpual7fguiruvljbmou_4m2wpual7fguiruvljbmou_4m2wpual7fguiruvljbmou","jestes ladniejsza niz na zdjeciach (na zawsze)","bedoes","67","jestes ladniejsza niz na zdjeciach (na zawsze)",17,10,"2019","trap strefa","rap","trap","0.685","0.442","1","-10.256","0","0.0521","0.703","0","0.117","0.204","113.413","215946"
"46l8w4fxigjfyxlzjaje1v_46l8w4fxigjfyxlzjaje1v_46l8w4fxigjfyxlzjaje1v","toskania","kizo","59","toskania",2,9,"2019","trap strefa","rap","trap","0.713","0.686","1","-6.242","0","0.376","0.193","0","0.118","0.511","123.398","181935"
"4dvpjxpqklion9bhklap1w_4dvpjxpqklion9bhklap1w_4dvpjxpqklion9bhklap1w","leci nowy future","taco hemingway","64","pocztowka z wwa, lato 19",24,7,"2019","trap strefa","rap","trap","0.713","0.769","0","-6.613","0","0.0478","0.624","4.82e-05","0.296","0.876","150.027","219293"
"45fb0phuwrlyk2teustmt2_45fb0phuwrlyk2teustmt2_45fb0phuwrlyk2teustmt2","sport","zeamsone","54","sport",23,8,"2019","trap strefa","rap","trap","0.722","0.508","8","-9.603","1","0.179","0.469","1.39e-05","0.102","0.517","158.108","2e+05"
"5zuylw6divzpjbl4h7fg7c_5zuylw6divzpjbl4h7fg7c_5zuylw6divzpjbl4h7fg7c","small town boy","zabson","57","small town boy",26,8,"2019","trap strefa","rap","trap","0.75","0.828","5","-3.774","1","0.0316","0.365","0","0.313","0.838","103.099","213658"
"4u4leuwv8sftos5pdjfda7_4u4leuwv8sftos5pdjfda7_4u4leuwv8sftos5pdjfda7","hot coffee","schafter","63","hot coffee",24,5,"2019","trap strefa","rap","trap","0.739","0.578","0","-8.561","0","0.23","0.813","0","0.11","0.5","143.953","174560"
"0brnrh5girwt9bjria9jki_0brnrh5girwt9bjria9jki_0brnrh5girwt9bjria9jki","chili hot","wac toja","55","chili hot",12,9,"2019","trap strefa","rap","trap","0.52","0.809","2","-4.623","0","0.428","0.239","5.19e-05","0.0654","0.42","89.987","167442"
"3ofwiozoo6d46cwupbgqua_3ofwiozoo6d46cwupbgqua_3ofwiozoo6d46cwupbgqua","klapia geba","tymek","58","klapia geba",9,8,"2019","trap strefa","rap","trap","0.811","0.749","4","-3.854","0","0.196","0.366","0","0.109","0.572","81.025","237002"
"6ynvt0tobvutwjhfwvigef_6ynvt0tobvutwjhfwvigef_6ynvt0tobvutwjhfwvigef","pistolet (prod. by abel de jong)","mr. polska","61","pistolet (prod. by abel de jong)",19,7,"2019","trap strefa","rap","trap","0.896","0.772","11","-7.392","1","0.109","0.218","0.00158","0.346","0.817","125.995","140952"
"6uiynqva0bicaxnccrlarx_6uiynqva0bicaxnccrlarx_6uiynqva0bicaxnccrlarx","sensei","trill pem","51","sensei",27,8,"2019","trap strefa","rap","trap","0.758","0.535","7","-8.595","1","0.396","0.457","0","0.0881","0.527","147.068","138776"
"2diowb7kopdavsm7ritlbx_2diowb7kopdavsm7ritlbx_2diowb7kopdavsm7ritlbx","promienie slonca","young igi","52","promienie slonca",8,8,"2019","trap strefa","rap","trap","0.788","0.599","6","-5.082","0","0.123","0.205","0","0.0613","0.66","150.023","176014"
"1ynzh1jveoyohlbjhbiuze_1ynzh1jveoyohlbjhbiuze_1ynzh1jveoyohlbjhbiuze","twister","zabson","56","twister",8,8,"2019","trap strefa","rap","trap","0.631","0.8","0","-4.901","1","0.116","0.118","0.000166","0.0912","0.426","119.281","211006"
"7gmszppwzw9yehj9ox2qld_7gmszppwzw9yehj9ox2qld_7gmszppwzw9yehj9ox2qld","rainman","tymek","67","rainman",29,5,"2019","trap strefa","rap","trap","0.802","0.652","8","-5.142","1","0.356","0.18","0","0.266","0.452","154.035","225982"
"1xkn3vujb5mvrslqfxzqnh_1xkn3vujb5mvrslqfxzqnh_1xkn3vujb5mvrslqfxzqnh","sny z ulicy","beteo","48","sny z ulicy",14,7,"2019","trap strefa","rap","trap","0.698","0.732","8","-7.344","1","0.198","0.694","1.11e-06","0.0943","0.3","139.958","146455"
"3nc2w3wtuja8r5xdfswg3y_3nc2w3wtuja8r5xdfswg3y_3nc2w3wtuja8r5xdfswg3y","yakuza","szymi szyms","56","yakuza",28,6,"2019","trap strefa","rap","trap","0.775","0.605","7","-8.078","1","0.386","0.58","0","0.165","0.537","150.03","194400"
"2zu0rm1e8qbqdfvim072ki_2zu0rm1e8qbqdfvim072ki_2zu0rm1e8qbqdfvim072ki","jagodzianki (prod.by abel de jong)","malik montana","62","jagodzianki (prod.by abel de jong)",5,4,"2019","trap strefa","rap","trap","0.957","0.664","9","-10.458","0","0.283","0.295","3.40545018054545","0.217","0.805","126.986","160630"
"1xcxn2y9wwlkbb0pple8af_1xcxn2y9wwlkbb0pple8af_1xcxn2y9wwlkbb0pple8af","klubowa suka","c0pik","62","klubowa suka",26,3,"2019","trap strefa","rap","trap","0.733","0.591","2","-11.968","1","0.32","0.265","0","0.188","0.637","133.954","121836"
"5vbtqyxpl3doqwnlfhwknb_5vbtqyxpl3doqwnlfhwknb_5vbtqyxpl3doqwnlfhwknb","surfer","be vis","65","surfer",17,5,"2018","trap strefa","rap","trap","0.832","0.535","9","-10.714","1","0.194","0.143","0","0.246","0.556","120.008","155276"
"6qo9lb5hscamyeoddv0km0_6qo9lb5hscamyeoddv0km0_6qo9lb5hscamyeoddv0km0","biblioteka trap","mata","64","biblioteka trap",20,5,"2019","trap strefa","rap","trap","0.642","0.717","1","-7.342","1","0.163","0.0945","6.01e-06","0.107","0.156","148.145","215676"
"7lhisvp7d3abyvq3kblvh4_7lhisvp7d3abyvq3kblvh4_7lhisvp7d3abyvq3kblvh4","mow","otsochodzi","56","mow",10,5,"2019","trap strefa","rap","trap","0.679","0.673","0","-7.484","0","0.346","0.235","0","0.246","0.538","143.675","220000"
"0u5tpipvd8iawsq48vb2dp_0u5tpipvd8iawsq48vb2dp_0u5tpipvd8iawsq48vb2dp","sikam szampan","mr. polska","56","sikam szampan",22,5,"2019","trap strefa","rap","trap","0.933","0.763","9","-9.582","0","0.0792","0.614","0.000758","0.109","0.798","130.031","148651"
"63cd4jkwggyjrboizbfmsp_63cd4jkwggyjrboizbfmsp_63cd4jkwggyjrboizbfmsp","pure water (with migos)","mustard","31","pure water (with migos)",16,1,"2019","trap strefa","rap","trap","0.68","0.559","0","-5.545","1","0.129","0.172","0","0.318","0.137","202.006","194520"
"710n65rkfq0dtcrxxoqov4_710n65rkfq0dtcrxxoqov4_710n65rkfq0dtcrxxoqov4","oznaka mezczyzn","young igi","47","oznaka mezczyzn",7,3,"2019","trap strefa","rap","trap","0.766","0.614","5","-8.209","0","0.154","0.105","0","0.147","0.57","155.992","175385"
"68pozgrclftzlderz9x0m2_68pozgrclftzlderz9x0m2_68pozgrclftzlderz9x0m2","panini","lil nas x","13","panini",20,6,"2019","trap strefa","rap","trap","0.703","0.594","5","-6.146","0","0.0752","0.342","1.80394800263457","0.123","0.475","153.848","114893"
"3hk7r2aanlfhhepp7csfvo_3hk7r2aanlfhhepp7csfvo_3hk7r2aanlfhhepp7csfvo","poza kontrola","tymek","56","poza kontrola",7,2,"2019","trap strefa","rap","trap","0.805","0.418","9","-9.677","0","0.198","0.55","0","0.0765","0.717","126.009","163758"
"7edltzijfasbutvlfkxrgk_7edltzijfasbutvlfkxrgk_7edltzijfasbutvlfkxrgk","ghetto flex","kabe","53","ghetto flex",16,4,"2019","trap strefa","rap","trap","0.796","0.699","0","-8.73","1","0.267","0.214","4.87707561322022","0.265","0.541","140.014","148000"
"1uju0facycsmsddyktthyn_1uju0facycsmsddyktthyn_1uju0facycsmsddyktthyn","worldwide","otsochodzi","45","worldwide",12,12,"2018","trap strefa","rap","trap","0.79","0.63","6","-6.956","1","0.101","0.00678","0","0.121","0.556","144.983","165517"
"4ogdi1pxczm40lfveho188_4ogdi1pxczm40lfveho188_4ogdi1pxczm40lfveho188","candy.doll","schafter","59","hors doeuvre",31,10,"2018","trap strefa","rap","trap","0.717","0.599","11","-11.471","0","0.116","0.299","0.00404","0.0594","0.22","81.027","136150"
"4mm8ia1skncoc2ckn5oehn_4mm8ia1skncoc2ckn5oehn_4mm8ia1skncoc2ckn5oehn","sezon","otsochodzi","54","milosc",1,2,"2019","trap strefa","rap","trap","0.805","0.568","6","-8.731","0","0.293","0.144","0","0.096","0.372","140.023","222857"
"4i0r7t0kvvtlqqgpdp0gxl_4i0r7t0kvvtlqqgpdp0gxl_4i0r7t0kvvtlqqgpdp0gxl","bestia","young igi","48","bestia",21,9,"2018","trap strefa","rap","trap","0.496","0.468","9","-9.015","0","0.294","0.634","0","0.107","0.365","94.034","197886"
"3qtrn8vbmcwm7rtwujyeen_3qtrn8vbmcwm7rtwujyeen_3qtrn8vbmcwm7rtwujyeen","porsche","kukon","55","piekny bol",8,9,"2018","trap strefa","rap","trap","0.703","0.644","9","-6.464","0","0.13","0.318","0","0.0882","0.291","131.999","240154"
"7kmmrj4dtn1rfxcxsekzyc_7kmmrj4dtn1rfxcxsekzyc_7kmmrj4dtn1rfxcxsekzyc","euforia","otsochodzi","45","euforia",17,9,"2018","trap strefa","rap","trap","0.761","0.777","8","-5.62","0","0.139","0.0484","0","0.129","0.743","142.116","194789"
"4cieq6n11b04xjmqzri4ui_4cieq6n11b04xjmqzri4ui_4cieq6n11b04xjmqzri4ui","nowy kolor","otsochodzi","57","nowy kolor",24,11,NA,"trap strefa","rap","trap","0.694","0.663","11","-6.882","0","0.334","0.631","0","0.0906","0.214","154.852","188113"
"4jfmn8cwhre4sxxrapppnv_4jfmn8cwhre4sxxrapppnv_4jfmn8cwhre4sxxrapppnv","la vida loca","white 2115","44","la vida loca",16,5,"2018","trap strefa","rap","trap","0.665","0.614","0","-8.837","1","0.0381","0.1","6.53507462353446","0.12","0.422","150.082","153617"
"55giowtxnajxvbpjjizmnd_55giowtxnajxvbpjjizmnd_55giowtxnajxvbpjjizmnd","swish","tyga","73","swish",25,7,"2018","trap strefa","rap","trap","0.884","0.541","11","-5.608","1","0.221","0.0831","0","0.118","0.274","105.009","194936"
"75umctwubm6onmqksg3wgd_75umctwubm6onmqksg3wgd_75umctwubm6onmqksg3wgd","usmiech","siles","50","usmiech",3,7,"2018","trap strefa","rap","trap","0.705","0.622","5","-5.363","0","0.0764","0.0543","8.24352587799076","0.33","0.147","149.968","190658"
"6db2koewhnjkgenbt5sdej_6db2koewhnjkgenbt5sdej_6db2koewhnjkgenbt5sdej","mask off - remix","future","68","mask off (remix)",23,5,NA,"trap strefa","rap","trap","0.727","0.431","2","-12.007","1","0.395","0.0111","0.0166","0.506","0.223","150.005","257987"
"3ee8jmje8o58chk66qrvc2_3ee8jmje8o58chk66qrvc2_3ee8jmje8o58chk66qrvc2","sad!","xxxtentacion","87","?",16,3,"2018","trap strefa","rap","trap","0.74","0.613","8","-4.88","1","0.145","0.258","0.00372","0.123","0.473","75.023","166606"
"7fyhbpt005cqrulsfkbc81_7fyhbpt005cqrulsfkbc81_7fyhbpt005cqrulsfkbc81","noc","white 2115","45","noc",14,2,"2018","trap strefa","rap","trap","0.698","0.676","1","-7.143","1","0.0331","0.524","0","0.32","0.516","94.079","187858"
"4m1mcbieqsjmmyagjwdxjm_4m1mcbieqsjmmyagjwdxjm_4m1mcbieqsjmmyagjwdxjm","visa","taconafide","56","soma 0,5 mg",13,4,"2018","trap strefa","rap","trap","0.786","0.671","1","-6.65","1","0.175","0.32","0","0.105","0.351","94.992","208296"
"6gr20bwzsjseexrcmbeosy_6gr20bwzsjseexrcmbeosy_6gr20bwzsjseexrcmbeosy","minimini","2k","57","boruto",5,3,"2018","trap strefa","rap","trap","0.71","0.543","6","-9.724","1","0.172","0.01","0","0.152","0.315","92.113","188152"
"4jlfeybiyqnwnxbulef7z5_4jlfeybiyqnwnxbulef7z5_4jlfeybiyqnwnxbulef7z5","malportau","big soto","62","malportau",20,12,"2019","trapperz","rap","trap","0.903","0.651","6","-5.8","1","0.16","0.00836","0.000853","0.11","0.719","145.015","213471"
"2xgu82lx8urlynwsdj2ehz_2xgu82lx8urlynwsdj2ehz_2xgu82lx8urlynwsdj2ehz","sake","we$t dubai","63","sake",27,12,"2019","trapperz","rap","trap","0.971","0.507","0","-7.575","1","0.222","0.0213","0","0.101","0.716","127.039","212688"
"0wgqzf1vvhq7qmhbd3y528_0wgqzf1vvhq7qmhbd3y528_0wgqzf1vvhq7qmhbd3y528","flashes","oddliquor","23","flashes",15,1,"2020","trapperz","rap","trap","0.763","0.573","0","-7.657","1","0.0419","0.155","0","0.217","0.198","130.004","210462"
"0eo85yo2kauvjbhoa4iqx6_0eo85yo2kauvjbhoa4iqx6_0eo85yo2kauvjbhoa4iqx6","criminal","neo pistea","65","criminal",3,10,"2019","trapperz","rap","trap","0.91","0.606","9","-5.029","1","0.219","0.402","0","0.0803","0.792","140.051","220148"
"5xdcexmwiyi4paqmcw9sfc_5xdcexmwiyi4paqmcw9sfc_5xdcexmwiyi4paqmcw9sfc","mentira","kinder malo","55","mentira",20,12,"2019","trapperz","rap","trap","0.652","0.464","4","-5.928","0","0.0872","0.443","0","0.0919","0.526","139.901","203854"
"1eoeu4hy57qaitp06tkc6b_1eoeu4hy57qaitp06tkc6b_1eoeu4hy57qaitp06tkc6b","goteo","duki","79","goteo",7,8,"2019","trapperz","rap","trap","0.473","0.779","1","-3.725","1","0.0414","0.186","0","0.189","0.438","108.287","164458"
"51cmc2dx6cvwjxbsdcpu76_51cmc2dx6cvwjxbsdcpu76_51cmc2dx6cvwjxbsdcpu76","animo (feat. duki & midel)","khea","66","animo (feat. duki & midel)",7,11,"2019","trapperz","rap","trap","0.817","0.59","0","-4.197","0","0.095","0.203","0","0.152","0.461","129.997","169846"
"5vsw7geyjhgkghpdyefxcj_5vsw7geyjhgkghpdyefxcj_5vsw7geyjhgkghpdyefxcj","boss","la zowi","53","boss",10,12,"2019","trapperz","rap","trap","0.806","0.629","1","-6.341","1","0.119","0.00511","5.68e-05","0.112","0.225","139.94","150893"
"1lrxybs39te6tooygs6i5x_1lrxybs39te6tooygs6i5x_1lrxybs39te6tooygs6i5x","chico, que te pasa?","pekeno 77","49","ep3: conoci la muerte y no era tan mala",13,12,"2019","trapperz","rap","trap","0.838","0.291","2","-9.485","1","0.14","0.0306","7.97e-06","0.107","0.348","130.227","125174"
"4bdytew0zb859oqwyjevmc_4bdytew0zb859oqwyjevmc_4bdytew0zb859oqwyjevmc","cara de diablo","midel","66","cara de diablo",28,11,"2019","trapperz","rap","trap","0.786","0.717","0","-3.778","0","0.0628","0.372","0","0.202","0.559","75.02","173512"
"278ksqsziiyp8p3qjyaqa8_278ksqsziiyp8p3qjyaqa8_278ksqsziiyp8p3qjyaqa8","ni bien ni mal","bad bunny","79","x 100pre",23,12,"2018","trapperz","rap","trap","0.826","0.449","5","-8.33","0","0.0674","0.556","1.85e-05","0.273","0.337","128.028","236216"
"2zbw0noyzoku27soybrsv7_2zbw0noyzoku27soybrsv7_2zbw0noyzoku27soybrsv7","fresko","bhavi","71","fresko",20,10,"2019","trapperz","rap","trap","0.856","0.482","3","-8.99","0","0.0522","0.152","0","0.134","0.431","124.05","201290"
"4filiwvpvffjzmkzhw1vhj_4filiwvpvffjzmkzhw1vhj_4filiwvpvffjzmkzhw1vhj","tamo lindo","pekeno 77","61","tamo lindo",27,9,"2019","trapperz","rap","trap","0.761","0.783","5","-1.903","0","0.187","0.381","6.06e-06","0.122","0.745","167.898","165722"
"5c5niar4alqyk1czhcbokh_5c5niar4alqyk1czhcbokh_5c5niar4alqyk1czhcbokh","plaqtudum - frijo & negro dub remix","recayd mob","45","plaqtudum (frijo & negro dub remix)",13,12,"2019","trapperz","rap","trap","0.877","0.665","1","-6.116","1","0.0538","0.406","3.53e-05","0.232","0.143","122.004","199078"
"52sdl4dhqn4ytbslw8o49e_52sdl4dhqn4ytbslw8o49e_52sdl4dhqn4ytbslw8o49e","desfilar mis penas (prod. asan)","ysy a","60","hecho a mano",11,11,"2019","trapperz","rap","trap","0.758","0.778","8","-4.39","1","0.0492","0.491","0","0.207","0.837","135.984","151214"
"6jfr03ulmnmmz3vgixwskq_6jfr03ulmnmmz3vgixwskq_6jfr03ulmnmmz3vgixwskq","perdon","duki","61","super sangre joven",1,11,"2019","trapperz","rap","trap","0.749","0.689","7","-5.743","1","0.101","0.246","0.000231","0.229","0.632","74.974","218639"
"7eehfsutqx5ufevwajlnna_7eehfsutqx5ufevwajlnna_7eehfsutqx5ufevwajlnna","como dimelo","nicki nicole","65","recuerdos",8,11,"2019","trapperz","rap","trap","0.731","0.562","5","-8.384","0","0.0432","0.226","0.00017","0.196","0.508","138.055","2e+05"
"2sgaug5svvizpbkrzs1nks_2sgaug5svvizpbkrzs1nks_2sgaug5svvizpbkrzs1nks","negociando por tiempo (prod. shigant-g)","ysy a","55","hecho a mano",11,11,"2019","trapperz","rap","trap","0.609","0.706","11","-3.077","0","0.0624","0.663","0","0.16","0.356","129.6","179034"
"3kqq8oz9ww2ksc2t6ma1gp_3kqq8oz9ww2ksc2t6ma1gp_3kqq8oz9ww2ksc2t6ma1gp","samurai (feat. big soto)","lit killah","57","samurai (feat. big soto)",31,10,"2019","trapperz","rap","trap","0.84","0.665","7","-6.4","1","0.252","0.15","6.1e-06","0.0916","0.541","144.89","156123"
"4oaigy8x31z6rno1eixfnd_4oaigy8x31z6rno1eixfnd_4oaigy8x31z6rno1eixfnd","a punta de espada","duki","41","a punta de espada",17,10,"2019","trapperz","rap","trap","0.8","0.64","8","-4.493","1","0.0597","0.436","4.91e-05","0.634","0.493","90.009","202667"
"2j3jxgfp6gwobsmpia20oc_2j3jxgfp6gwobsmpia20oc_2j3jxgfp6gwobsmpia20oc","gan-ga","bryant myers","74","gan-ga",26,7,"2019","trapperz","rap","trap","0.856","0.523","6","-7.5","0","0.419","0.228","0","0.0895","0.378","89.912","194700"
"6teshonpzgdcvjllhaukjh_6teshonpzgdcvjllhaukjh_6teshonpzgdcvjllhaukjh","a$ap","dillom","66","a$ap",27,9,"2019","trapperz","rap","trap","0.942","0.808","10","-5.317","0","0.119","0.073","0","0.0935","0.444","98.978","184242"
"13wxwknlmpcphmmakpdncc_13wxwknlmpcphmmakpdncc_13wxwknlmpcphmmakpdncc","a mi manera","seven kayne","55","a mi manera",24,10,"2019","trapperz","rap","trap","0.626","0.753","5","-4.5","0","0.0676","0.0533","0.000159","0.252","0.55","160.006","138000"
"4paklcnfje6di1tqyk0n0i_4paklcnfje6di1tqyk0n0i_4paklcnfje6di1tqyk0n0i","te lo adverti","ecko","60","te lo adverti",27,9,"2019","trapperz","rap","trap","0.726","0.611","4","-6.966","0","0.0405","0.0712","3.08e-06","0.101","0.328","100.976","146360"
"4ynxng5lhjlubzm2uny26k_4ynxng5lhjlubzm2uny26k_4ynxng5lhjlubzm2uny26k","titi flaco","pekeno 77","52","titi flaco",8,11,"2019","trapperz","rap","trap","0.913","0.714","2","-3.136","1","0.129","0.00472","3.13e-05","0.361","0.869","129.013","137214"
"6ehhyisifqg3yrzm0vbzh6_6ehhyisifqg3yrzm0vbzh6_6ehhyisifqg3yrzm0vbzh6","la latina","rels b","64","la latina",18,9,"2019","trapperz","rap","trap","0.846","0.792","6","-6.453","1","0.0383","0.348","0.00965","0.0892","0.579","135.998","186823"
"5yf2z4wthiplnncbytimja_5yf2z4wthiplnncbytimja_5yf2z4wthiplnncbytimja","no creo","big soto","55","no creo",27,9,"2019","trapperz","rap","trap","0.8","0.629","1","-3.998","1","0.103","0.22","6.36504937626887","0.425","0.37","134.999","208731"
"5w6445tk7a4zu0wr6igkzz_5w6445tk7a4zu0wr6igkzz_5w6445tk7a4zu0wr6igkzz","detenido","pekeno 77","59","detenido",6,9,"2019","trapperz","rap","trap","0.769","0.867","0","-2.809","1","0.166","0.386","0","0.126","0.688","130.165","140212"
"57x0igrehedoy5qmblcitj_57x0igrehedoy5qmblcitj_57x0igrehedoy5qmblcitj","mucha data","cazzu","69","error 93",3,6,"2019","trapperz","rap","trap","0.695","0.522","8","-7.271","1","0.321","0.192","9.94e-05","0.0816","0.327","134.979","154066"
"6onj9l9xvgduxjab5ltqti_6onj9l9xvgduxjab5ltqti_6onj9l9xvgduxjab5ltqti","zigzag","bhavi","61","zigzag",31,7,"2019","trapperz","rap","trap","0.897","0.523","0","-6.574","1","0.108","0.025","1.12e-06","0.118","0.336","144.978","167238"
"1kfizjptrvn6jupuzzryid_1kfizjptrvn6jupuzzryid_1kfizjptrvn6jupuzzryid","trapperz a mafia da sicilia (feat. mc davo & fuego)","felp 22","63","trapperz a mafia da sicilia (feat. mc davo & fuego)",21,6,"2019","trapperz","rap","trap","0.774","0.583","5","-7.717","0","0.0847","0.284","0.371","0.153","0.334","89.999","302251"
"2ipcmlhyi2eotfpzlrgomq_2ipcmlhyi2eotfpzlrgomq_2ipcmlhyi2eotfpzlrgomq","superglue","dillom","63","superglue",5,12,"2018","trapperz","rap","trap","0.887","0.627","9","-6.989","0","0.254","0.136","5.48283611829393","0.0914","0.53","80.025","123038"
"6mbsmsxrslvsyhf4kcalqi_6mbsmsxrslvsyhf4kcalqi_6mbsmsxrslvsyhf4kcalqi","no puedo","paulo londra","73","homerun",23,5,"2019","trapperz","rap","trap","0.792","0.68","5","-5.392","0","0.119","0.361","0","0.1","0.519","140.041","175029"
"5ukkau8ab449vk4xnwlg0b_5ukkau8ab449vk4xnwlg0b_5ukkau8ab449vk4xnwlg0b","un minutito","aleman","58","humo en la trampa",20,4,"2019","trapperz","rap","trap","0.962","0.221","3","-10.071","1","0.14","0.0521","5.07e-06","0.15","0.656","128.019","186777"
"2alcaaw3yymo08fotltkhc_2alcaaw3yymo08fotltkhc_2alcaaw3yymo08fotltkhc","animal","eladio carrion","58","animal",5,7,"2019","trapperz","rap","trap","0.752","0.64","6","-7.286","0","0.113","0.294","0","0.126","0.529","116.923","217737"
"624al3ewsrggip6bdwmxgo_624al3ewsrggip6bdwmxgo_624al3ewsrggip6bdwmxgo","hitboy","duki","66","hitboy",5,6,"2019","trapperz","rap","trap","0.812","0.633","8","-6.629","1","0.107","0.153","0","0.122","0.616","150.009","179204"
"1vwhd3rxkh9glv7modzvdz_1vwhd3rxkh9glv7modzvdz_1vwhd3rxkh9glv7modzvdz","toma","neutro shorty","47","apokalypsis",26,7,"2019","trapperz","rap","trap","0.882","0.574","7","-7.121","1","0.197","0.228","0","0.159","0.609","134.98","202411"
